"ListingDate","SalesDate","ListPrice","SaleDollarCnt","ZestimateDollarCnt","BedroomCnt","BathroomCnt","FinishedSquareFeet","YearBuilt","MajorRemodelYear","StoryCnt","RoomTotalCnt","SFR","Latitude","Longitude","PageViews"
"2015-01-23",NA,449922,NA,419721,3,1,1340,1954,NA,1,NA,1,47706970,-122336860,580
"2015-01-23","2015-02-18",799950,798750,730570,2,3,2160,2005,NA,3,NA,1,47660810,-122354280,821
"2015-04-03",NA,1499950,NA,NA,2,1,1010,1922,NA,1,NA,1,47595660,-122292100,846
"2015-03-18",NA,3295000,NA,NA,3,4,4475,2000,2000,5,NA,1,47594376,-122388084,1644
"2015-02-28",NA,550000,NA,537408,4,2.25,1930,1968,NA,1,NA,1,47702575,-122284650,347
"2015-01-19",NA,1700000,NA,1226559,4,2.5,2600,1950,NA,1,13,1,47667048,-122268206,849
"2015-03-28",NA,485000,NA,NA,4,3,2030,1967,NA,1,NA,1,47695444,-122300636,443
"2015-03-31",NA,559000,NA,NA,2,1,830,1946,2001,1,NA,1,47656094,-122351522,446
"2015-01-06",NA,775000,NA,570077,4,1.75,1570,1916,NA,1,NA,1,47678670,-122359560,489
"2015-03-12",NA,NA,NA,NA,NA,0.75,355,1955,2003,3,NA,1,47575920,-122419190,164
"2015-01-07","2015-01-30",329950,330950,345046,3,3,1630,2003,NA,2,NA,1,47541301,-122287897,1009
"2015-04-05",NA,315000,NA,NA,2,2,823,1991,1991,5,NA,1,47632354,-122343196,489
"2015-03-26",NA,NA,NA,NA,3,1.5,2230,1942,NA,1,NA,1,47515170,-122375570,61
"2015-01-28","2015-03-02",452900,455000,439405,5,2,1510,1983,NA,2,NA,0,47602884,-122304051,709
"2015-04-02",NA,NA,NA,NA,2,1.75,898,1977,1983,4,NA,1,47681436,-122355408,255
"2015-01-17","2015-02-19",325000,338000,324913,2,1,1470,1919,NA,1,NA,1,47535080,-122269170,653
"2015-04-06",NA,599000,NA,NA,3,2.5,1660,2005,NA,3,NA,1,47680034,-122322755,360
"2015-03-22",NA,499000,NA,NA,3,3.5,1570,2000,NA,3,NA,1,47651988,-122384262,469
"2015-01-08","2015-02-13",650000,680200,700012,2,2,1960,1951,NA,1,NA,1,47684875,-122332664,2273
"2015-01-06","2015-01-26",700000,781000,723266,3,3,2070,1931,NA,2,NA,1,47685325,-122305045,1481
"2015-01-15","2015-02-05",550000,490000,559802,3,3,1262,2000,2000,3,NA,1,47613373,-122313165,1223
"2015-02-14",NA,524950,NA,495083,3,1.5,2200,1942,NA,1,NA,1,47726237,-122363260,389
"2015-03-15",NA,1050000,NA,NA,3,1,1900,1907,NA,2,14,1,47649635,-122374515,452
"2015-03-03",NA,325000,NA,NA,3,0.75,1240,1947,NA,1,NA,1,47730373,-122342268,409
"2015-03-04",NA,479000,NA,NA,2,1,1359,1965,1975,5,NA,1,47612358,-122328994,640
"2015-03-04",NA,1295000,NA,NA,2,2,1440,1909,NA,2,NA,0,47679002,-122308453,737
"2015-04-07",NA,NA,NA,NA,1,1,808,2004,2004,1,NA,1,47557174,-122387565,76
"2015-01-23",NA,998000,NA,868863,3,2,1985,1997,1997,1,NA,1,47654955,-122326280,479
"2015-03-24",NA,244900,NA,NA,1,1,595,1963,2000,5,NA,1,47623030,-122322530,170
"2015-02-04",NA,1049000,NA,927997,3,2.5,1920,1997,NA,2,NA,1,47571135,-122408323,587
"2015-01-20","2015-02-18",525000,576750,522787,3,1,1110,1966,NA,1,NA,1,47580650,-122393769,588
"2015-01-11",NA,995000,NA,419610,4,3,3290,1926,NA,2,NA,1,47561260,-122394200,410
"2015-03-26",NA,514950,NA,NA,2,1.5,1230,1949,NA,1,NA,1,47683852,-122375822,89
"2015-01-02","2015-01-20",219950,219950,204354,1,1,574,1957,1985,16,NA,1,47611613,-122329940,162
"2015-03-28",NA,559000,NA,NA,2,2,1140,1946,NA,1,NA,1,47641956,-122394470,292
"2015-03-25",NA,325000,NA,NA,1,1,625,1994,1994,3,NA,1,47637586,-122354214,367
"2015-03-12",NA,NA,NA,NA,2,1,1790,1948,NA,1,NA,1,47559806,-122376602,115
"2015-04-03",NA,399950,NA,NA,2,2.25,1060,2006,NA,2,NA,1,47638610,-122388123,691
"2015-01-07",NA,215000,NA,329748,2,1,801,1968,1980,4,NA,1,47587498,-122316225,251
"2015-01-18","2015-02-12",349950,349950,291528,2,1,712,2003,2003,3,NA,1,47681804,-122322479,722
"2015-03-25",NA,925000,NA,NA,3,2.25,2950,1983,NA,1,NA,1,47526843,-122382221,865
"2015-04-01",NA,595000,NA,NA,3,1.75,1840,1948,NA,2,NA,1,47688724,-122283065,376
"2015-03-16",NA,189950,NA,NA,1,1,791,1968,1968,4,NA,1,47653324,-122391098,259
"2015-01-24","2015-02-25",248800,255000,243351,1,1,544,1989,2005,4,NA,1,47629010,-122346890,778
"2015-01-07","2015-02-11",1169950,1164950,771183,5,5,2970,1932,NA,2,NA,1,47700910,-122388540,176
"2015-03-10",NA,NA,NA,NA,2,1.5,1060,2006,NA,2,NA,1,47652861,-122384411,80
"2015-03-13",NA,390000,NA,NA,1,0.75,647,2003,2003,13,NA,1,47614830,-122352750,67
"2015-01-24","2015-02-09",399950,442000,395538,2,1,1410,1918,NA,1,NA,1,47553120,-122378593,677
"2015-03-20",NA,434999,NA,NA,3,1,1300,1904,NA,2,NA,1,47592759,-122307610,661
"2015-03-08",NA,799500,NA,NA,3,5,2080,1997,NA,3,NA,1,47659760,-122354705,313
"2015-03-03",NA,3300000,NA,NA,7,5.75,8890,1909,1990,3,NA,1,47632559,-122392724,1455
"2015-03-07",NA,580000,NA,NA,3,3.25,1860,2009,NA,3,NA,1,47652784,-122341135,226
"2015-03-04",NA,1249000,NA,NA,4,3,2410,1912,NA,2,NA,1,47584535,-122290075,951
"2015-03-05",NA,324950,NA,NA,2,1.5,1420,2000,NA,3,NA,1,47726571,-122315060,74
"2015-02-18",NA,239988,NA,220232,1,1,504,1923,1972,6,4,1,47618396,-122324775,361
"2015-01-14","2015-02-27",650000,642000,547695,6,1,1530,1921,NA,2,NA,1,47686198,-122310307,853
"2015-03-05",NA,379000,NA,NA,2,1.5,1340,2008,NA,2,NA,1,47587925,-122304435,310
"2015-01-10","2015-02-02",699950,725000,747005,4,2,2110,1925,2003,2,11,1,47583556,-122387384,1354
"2015-03-06",NA,415000,NA,NA,2,1,1220,1906,NA,1,NA,1,47575193,-122384275,153
"2015-01-17","2015-03-05",589500,565000,462267,4,2,2070,1940,NA,2,NA,1,47509243,-122386116,651
"2015-03-11",NA,NA,NA,NA,2,1.5,693,1996,2000,5,NA,1,47624931,-122361724,108
"2015-03-27",NA,479900,NA,NA,3,1,1230,1929,1994,2,NA,1,47562050,-122392250,215
"2015-03-06",NA,1450000,NA,NA,3,3.5,4160,2002,NA,3,21,1,47724839,-122285117,690
"2015-01-26",NA,799000,NA,532303,3,2.5,1768,1987,1987,4,NA,1,47640247,-122345756,290
"2015-03-13",NA,724950,NA,NA,4,1,1720,1924,NA,2,NA,1,47663132,-122361003,627
"2015-01-15","2015-02-04",1395000,1400000,1285488,3,3,3020,1954,NA,2,NA,1,47632540,-122289480,1706
"2015-03-07",NA,649900,NA,NA,2,3,1740,1994,NA,2,NA,1,47621213,-122299797,586
"2015-04-02",NA,NA,NA,NA,2,2,1140,1980,1990,18,NA,1,47616092,-122349739,61
"2015-01-07","2015-02-13",289950,289950,247650,NA,1,524,2000,2000,1,NA,1,47619321,-122356837,501
"2015-03-02",NA,899000,NA,NA,3,1,700,1919,NA,1,NA,1,47549877,-122392820,529
"2015-04-04",NA,850000,NA,NA,2,1,1720,1919,NA,2,NA,1,47677917,-122356720,455
"2015-03-19",NA,675000,NA,NA,4,2.5,2450,1930,NA,2,NA,1,47689750,-122318950,264
"2015-03-07",NA,524900,NA,NA,5,4,1680,2008,NA,1,NA,1,47556951,-122356839,307
"2015-03-27",NA,NA,NA,NA,2,1,1200,1951,NA,1,NA,1,47688032,-122281425,186
"2015-03-18",NA,639000,NA,NA,4,3,1920,1931,NA,2,NA,1,47571805,-122385345,581
"2015-02-06","2015-03-04",549000,550000,500836,3,3,1230,2013,NA,3,NA,1,47652150,-122400220,615
"2015-01-15","2015-02-06",565000,652000,615550,3,1,1470,1948,NA,1,NA,1,47651699,-122406074,1757
"2015-03-12",NA,229900,NA,NA,1,1,644,1980,1980,5,NA,1,47624983,-122325179,163
"2015-02-05","2015-03-02",389950,396000,388778,4,1,1040,1944,NA,2,NA,1,47694480,-122367759,322
"2015-01-27","2015-02-19",795000,945000,777310,3,3,1850,1937,NA,2,NA,1,47674450,-122309945,860
"2015-02-23",NA,550500,NA,569267,2,1,930,1909,1940,1,NA,1,47569070,-122407960,1080
"2015-04-02",NA,700000,NA,NA,4,2.75,2460,1907,2007,2,NA,1,47609520,-122296040,387
"2015-01-10","2015-01-29",279500,305000,281738,2,2,830,2005,NA,2,NA,1,47695480,-122304280,1231
"2015-02-25",NA,699950,NA,765113,4,2.75,3310,1967,NA,1,NA,1,47545075,-122258762,990
"2015-04-01",NA,NA,NA,NA,3,1.75,1500,1916,NA,1,NA,1,47666756,-122316509,366
"2015-03-25",NA,359000,NA,NA,1,1,628,1907,2000,3,NA,1,47618885,-122354341,194
"2015-03-27",NA,319000,NA,NA,2,1,755,1958,1965,4,NA,1,47643030,-122316060,66
"2015-01-09","2015-01-27",335000,370000,334355,3,3,1070,2004,NA,2,NA,1,47561759,-122383644,534
"2015-02-12","2015-02-27",279950,286300,298597,3,3,2000,1964,NA,1,NA,1,47506565,-122258695,353
"2015-01-07","2015-01-27",639000,675000,683590,4,4,2140,2005,NA,3,NA,1,47673375,-122380134,1048
"2015-04-03",NA,NA,NA,NA,NA,NA,3118,1919,1980,2,NA,0,47663472,-122306946,9
"2015-03-27",NA,194000,NA,NA,2,1.75,952,1978,1983,4,NA,1,47732807,-122348556,490
"2015-01-15","2015-02-04",1395000,1400000,1285488,3,3,3020,1954,NA,2,NA,1,47633190,-122289710,844
"2015-03-19",NA,539000,NA,NA,3,2,1920,1900,NA,2,NA,1,47558877,-122280981,431
"2015-01-22","2015-02-23",614905,614905,551618,3,3,2410,1991,2005,2,10,1,47721095,-122309791,622
"2015-01-03",NA,349900,NA,328530,3,1,2320,1960,NA,1,NA,1,47533010,-122275420,31
"2015-02-20",NA,625000,NA,606434,3,3,1590,2011,NA,3,NA,1,47646864,-122357926,494
"2015-01-07","2015-02-27",365000,362000,344437,2,1,920,1950,NA,1,NA,1,47706345,-122347775,224
"2015-02-03",NA,NA,NA,311643,1,1,724,1913,1980,8,NA,1,47610172,-122338653,118
"2015-01-09","2015-02-19",418000,429000,430342,2,1,1186,1930,1965,14,NA,1,47610157,-122324821,991
"2015-02-26",NA,549000,NA,457997,3,1.5,1300,2007,NA,2,NA,1,47611412,-122309923,395
"2015-02-02",NA,NA,NA,198506,NA,1,525,1930,1965,14,NA,1,47610157,-122324821,447
"2015-01-19","2015-02-27",185000,185000,197745,NA,1,453,2000,2002,1,NA,1,47669844,-122377384,339
"2015-03-28",NA,599000,NA,NA,1,1.5,1208,2008,2008,1,NA,1,47605805,-122331343,691
"2015-04-03",NA,699950,NA,NA,3,1.75,1820,1948,2009,1,NA,1,47507420,-122387660,397
"2015-03-16",NA,650000,NA,NA,4,2.25,2220,1956,NA,1,NA,1,47574390,-122384520,747
"2015-03-08",NA,499000,NA,NA,2,2,1050,1970,1975,21,NA,1,47609042,-122329391,588
"2015-02-05","2015-03-02",365000,400000,363717,3,3,1740,2002,NA,3,NA,1,47697987,-122348933,1014
"2015-04-02",NA,219900,NA,NA,3,1,920,1942,NA,1,NA,1,47530970,-122354950,30
"2015-03-28",NA,439000,NA,NA,4,2.5,2180,1945,NA,2,NA,1,47537121,-122370003,580
"2015-03-12",NA,359000,NA,NA,2,2.75,1370,2009,NA,2,NA,1,47705236,-122342503,326
"2015-01-08","2015-02-10",258000,272000,259013,2,2,697,1987,1987,2,NA,1,47643180,-122361560,458
"2015-01-26",NA,355000,NA,397688,4,3,1830,1919,NA,1,NA,1,47572257,-122308662,567
"2015-01-10","2015-02-27",1388000,1325000,1415676,3,4,3180,2008,NA,2,NA,1,47637706,-122341448,4860
"2015-01-08","2015-02-13",810000,834000,710491,4,4,2370,1928,NA,2,NA,1,47601260,-122293850,1166
"2015-02-08",NA,2200000,NA,2352283,2,3,2764,1974,1990,1,NA,1,47629498,-122358270,2208
"2015-01-15","2015-02-27",450000,450000,394941,2,1,1120,1924,NA,1,NA,1,47566320,-122284690,801
"2015-01-14","2015-02-25",365000,407000,427597,3,1,1140,1954,NA,1,NA,1,47708883,-122363026,1449
"2015-01-07","2015-02-10",425000,485000,467316,2,1,1400,1940,NA,1,NA,1,47693745,-122315690,545
"2015-02-06","2015-03-04",450000,470000,465921,2,2,1107,2002,2002,5,NA,1,47618550,-122323032,1715
"2015-03-12",NA,469000,NA,NA,3,1,1430,1949,NA,1,NA,1,47689453,-122369674,631
"2015-03-20",NA,425000,NA,NA,2,1.75,1390,1941,NA,1,NA,0,47691475,-122308185,405
"2015-03-26",NA,299950,NA,NA,2,1,630,1918,NA,1,NA,1,47548535,-122380025,614
"2015-01-28","2015-02-23",499000,539000,440130,3,4,2130,2010,NA,2,NA,1,47566143,-122290172,457
"2015-03-29",NA,649000,NA,NA,2,2,1240,1901,NA,2,9,0,47614970,-122301789,762
"2015-01-25",NA,700000,NA,622478,2,2.5,1262,1998,1998,1,NA,1,47636650,-122277526,306
"2015-04-02",NA,NA,NA,NA,3,2.5,1320,2008,NA,2,NA,1,47612415,-122309074,211
"2015-03-27",NA,775000,NA,NA,4,2.5,2610,1927,NA,2,NA,1,47684799,-122326194,716
"2015-01-21","2015-02-09",349900,352900,379094,2,2,1240,2002,NA,2,NA,1,47591494,-122295040,668
"2015-01-06","2015-03-03",565000,565000,643527,4,2,1750,1923,NA,2,NA,1,47545052,-122380113,1794
"2015-02-02",NA,340000,NA,331592,2,1.5,1000,2005,NA,2,NA,1,47571205,-122288044,394
"2015-01-08","2015-01-30",245000,230000,222231,NA,1,447,2001,2001,1,NA,1,47616550,-122352080,244
"2015-02-07",NA,695000,NA,782859,4,2,3370,1910,NA,2,NA,1,47537340,-122390172,856
"2015-01-17","2015-02-11",579950,585000,478893,2,2,1980,1981,2006,1,NA,1,47698100,-122368820,564
"2015-01-15","2015-01-30",740000,733000,667360,6,3,2730,1962,NA,1,NA,0,47675050,-122379925,418
"2015-01-31","2015-02-24",625000,625000,379895,3,3,2660,NA,NA,2,NA,1,47549443,-122307390,398
"2015-02-13",NA,295000,NA,304336,2,1,750,1948,NA,1,NA,1,47691536,-122371372,587
"2015-01-24","2015-02-25",700000,761000,733103,3,4,2050,2006,NA,2,NA,1,47623479,-122306405,1266
"2015-04-05",NA,425000,NA,NA,1,1,746,2005,2005,1,NA,1,47612072,-122342941,626
"2015-02-06",NA,NA,NA,404425,2,1,5691,1908,2000,3,NA,1,47613077,-122347224,247
"2015-03-26",NA,685000,NA,NA,4,2,1850,1954,NA,1,NA,1,47696523,-122323981,335
"2015-01-28","2015-02-26",699000,699000,536971,4,3,3590,NA,NA,2,NA,1,47560096,-122361645,955
"2015-03-16",NA,457500,NA,NA,2,1,1000,1915,NA,1,NA,1,47565869,-122389064,306
"2015-03-19",NA,1485000,NA,NA,4,2.5,2840,1928,NA,2,NA,1,47614620,-122286960,752
"2015-03-20",NA,660000,NA,NA,3,2.5,1578,1999,1999,3,NA,1,47653465,-122350903,460
"2015-03-05",NA,697000,NA,NA,2,1.5,1850,1907,1969,2,NA,1,47574360,-122379130,429
"2015-01-23","2015-02-19",419000,426000,349832,2,2,1353,1974,1974,7,NA,1,47683649,-122263852,759
"2015-01-29","2015-03-04",825000,930000,773216,3,2,2460,1925,NA,1,NA,1,47659300,-122337052,1637
"2015-04-03",NA,NA,NA,NA,4,3,2250,1985,NA,1,NA,1,47693660,-122302454,268
"2015-01-22","2015-02-19",350000,350000,324113,1,1,641,1993,1999,25,NA,1,47616280,-122349240,594
"2015-03-18",NA,695000,NA,NA,4,3.75,2870,1914,1989,2,NA,1,47534805,-122383205,377
"2015-03-25",NA,325000,NA,NA,1,1,625,1994,1994,3,NA,1,47637840,-122354280,264
"2015-03-17",NA,NA,NA,NA,1,1.5,823,2009,2009,39,NA,1,47613674,-122334599,452
"2015-01-02","2015-02-09",695000,695000,553391,3,1,1376,1924,1975,2,NA,1,47663718,-122349823,1059
"2015-03-26",NA,685000,NA,NA,4,2,1850,1954,NA,1,NA,1,47696515,-122323965,442
"2015-02-03","2015-02-23",640000,709000,665863,3,2,2360,1951,NA,1,NA,1,47713140,-122364700,917
"2015-01-13","2015-02-24",329000,320000,307119,2,2,1126,1975,1984,4,NA,1,47563342,-122387925,197
"2015-03-26",NA,255000,NA,NA,3,1,950,1954,NA,1,NA,1,47520129,-122346333,455
"2015-01-06","2015-02-12",215000,215000,239040,1,1,679,1968,1968,3,NA,1,47629169,-122344009,708
"2015-01-30",NA,275000,NA,243209,1,1,507,2008,2008,1,NA,1,47617952,-122355934,427
"2015-02-05",NA,1199950,NA,1183452,3,2.75,2670,1963,NA,2,NA,1,47651336,-122414855,1037
"2015-03-18",NA,349950,NA,NA,1,1,870,1980,1990,18,NA,1,47616093,-122349739,287
"2015-01-28","2015-02-27",799000,906000,829923,4,3,2480,1951,NA,1,NA,1,47665276,-122272377,1249
"2015-01-23","2015-02-12",249990,250000,295647,1,1,993,1984,1984,4,NA,1,47653438,-122369948,439
"2015-03-25",NA,649995,NA,NA,3,3,2420,2009,NA,2,NA,1,47732872,-122356460,469
"2015-01-16",NA,1299999,NA,1929904,3,3.5,3240,1975,NA,1,NA,1,47732510,-122366700,460
"2015-02-22",NA,425000,NA,446976,1,1,560,1940,NA,1,NA,1,47704364,-122335206,257
"2015-03-25",NA,NA,NA,NA,1,1,787,2007,2007,6,NA,1,47669820,-122387490,244
"2015-03-05",NA,658000,NA,NA,2,1.75,1059,1968,1978,7,NA,1,47676049,-122406447,282
"2015-03-11",NA,1025000,NA,NA,4,1.75,2370,1949,NA,1,NA,1,47671544,-122263775,302
"2015-03-14",NA,NA,NA,NA,1,1,738,2007,2007,1,NA,1,47616026,-122335701,56
"2015-03-31",NA,4000000,NA,NA,6,3,4940,1906,2007,3,NA,1,47627062,-122316995,1351
"2015-02-02","2015-02-27",789000,908000,925391,4,2,2790,1947,NA,1,NA,1,47677964,-122272560,2903
"2015-02-25",NA,750000,NA,575493,4,2.25,1460,1929,2005,2,9,1,47684860,-122375665,631
"2015-03-30",NA,715000,NA,NA,5,2.75,1800,1939,NA,2,NA,1,47664797,-122358261,518
"2015-02-08","2015-03-02",275000,283502,280933,1,1,873,1966,1976,4,NA,1,47639640,-122327722,1016
"2015-03-25",NA,490000,NA,NA,2,2.5,1380,2003,NA,3,NA,1,47671550,-122391490,195
"2015-03-02",NA,585000,NA,NA,2,1.75,996,1989,1989,26,NA,1,47615401,-122349298,401
"2015-01-08","2015-02-06",424950,424950,407811,2,2,1000,2005,NA,3,NA,1,47682199,-122327323,323
"2015-02-09",NA,529999,NA,474129,2,1,1030,1942,NA,1,NA,1,47587108,-122388046,224
"2015-01-27","2015-02-17",230000,239500,276430,2,1,620,1910,NA,1,NA,1,47550590,-122268066,211
"2015-03-04",NA,NA,NA,NA,2,1.75,1065,2000,2000,1,NA,1,47617224,-122353620,494
"2015-03-14",NA,550000,NA,NA,3,2,1550,1955,NA,1,NA,0,47637915,-122387195,275
"2015-01-09",NA,449950,NA,456353,2,2,1270,1934,NA,1,NA,1,47699949,-122380241,881
"2015-01-16","2015-02-24",193000,189000,162306,1,1,545,1980,1980,4,NA,1,47550853,-122386611,245
"2015-03-25",NA,498000,NA,NA,2,1,1360,1947,NA,1,NA,1,47684116,-122291258,157
"2015-04-06",NA,NA,NA,NA,2,1.5,1100,2005,NA,2,NA,1,47676404,-122301469,208
"2015-03-05",NA,299950,NA,NA,2,2,1200,2006,NA,2,NA,1,47558077,-122363203,169
"2015-01-11",NA,556000,NA,549782,1,1.75,976,1994,1994,27,NA,1,47611540,-122343220,419
"2015-03-09",NA,245000,NA,NA,1,1,705,1980,1980,5,NA,1,47624779,-122324959,231
"2015-01-15","2015-02-12",350000,360000,324962,2,2,1340,2009,NA,3,NA,1,47705150,-122342670,641
"2015-02-24",NA,880000,NA,470861,2,1,2590,1925,NA,2,NA,1,47556301,-122290152,163
"2015-01-23","2015-02-23",275000,270000,239049,NA,1,514,2005,2005,1,NA,1,47615541,-122312860,332
"2015-04-03",NA,600000,NA,NA,4,1.75,1820,1955,NA,1,NA,1,47646608,-122397436,244
"2015-04-06",NA,745000,NA,NA,4,2,2810,1947,NA,1,NA,1,47703310,-122293100,513
"2015-02-03",NA,1950000,NA,1586784,6,4.25,4330,1926,NA,3,NA,0,47637252,-122345535,1045
"2015-03-23",NA,750000,NA,NA,4,2,2340,1912,NA,2,NA,1,47606067,-122290698,821
"2015-03-29",NA,444000,NA,NA,4,2,1490,1913,2010,1,NA,1,47555343,-122269627,594
"2015-04-04",NA,NA,NA,NA,3,1,1050,1910,NA,1,NA,1,47644559,-122351240,48
"2015-03-18",NA,675000,NA,NA,3,1.5,1710,1909,NA,2,NA,1,47660340,-122323145,307
"2015-03-26",NA,1495000,NA,NA,3,3,2040,1982,1990,33,NA,1,47610920,-122323308,1022
"2015-01-26",NA,625000,NA,417046,2,1,920,1958,NA,1,NA,1,47668047,-122364039,218
"2015-02-05",NA,215000,NA,382865,4,1.5,2000,1909,NA,2,NA,1,47568540,-122316090,505
"2015-01-10","2015-02-12",649950,686500,655889,2,2,1390,1928,NA,2,NA,1,47669410,-122288080,2413
"2015-04-03",NA,839000,NA,NA,3,2.25,2610,1926,NA,2,NA,1,47637989,-122306175,582
"2015-01-16","2015-02-26",299999,299999,292739,3,3,1350,2007,NA,2,NA,1,47556478,-122362650,35
"2015-03-07",NA,940000,NA,NA,4,1.75,2550,1942,NA,2,NA,1,47720409,-122336578,394
"2015-04-05",NA,NA,NA,NA,3,3.25,2130,2007,NA,3,NA,1,47668930,-122339492,487
"2015-01-13","2015-02-17",428000,428000,286055,4,3,1950,1966,NA,1,NA,1,47543610,-122290440,826
"2015-04-04",NA,NA,NA,NA,3,3.5,1700,1952,1998,2,13,1,47565970,-122403672,390
"2015-01-09","2015-02-06",399950,399950,335735,3,1,960,1906,NA,1,NA,1,47553161,-122365203,698
"2015-01-07","2015-01-30",230000,284500,299606,2,1,700,1943,NA,1,NA,1,47548133,-122392132,580
"2015-03-11",NA,574950,NA,NA,4,1.75,1690,1950,2008,1,NA,1,47585110,-122387620,277
"2015-02-10",NA,629950,NA,619654,4,1,1510,1914,NA,2,NA,1,47636149,-122369782,363
"2015-01-17","2015-03-05",499900,499000,447413,4,3,1970,1999,NA,2,NA,1,47594924,-122307610,689
"2015-03-13",NA,1299000,NA,NA,3,2,1710,1909,NA,2,NA,1,47680320,-122291570,1034
"2015-01-23","2015-02-10",519900,612125,653776,2,2,1670,1950,NA,1,NA,1,47651730,-122373965,310
"2015-03-20",NA,1545000,NA,NA,4,2.25,2640,1908,NA,2,NA,1,47631242,-122344121,533
"2015-03-25",NA,628999,NA,NA,9,4,3810,1979,NA,2,NA,0,47546114,-122301511,536
"2015-01-23","2015-02-25",350000,365000,372460,3,3,1110,2008,NA,2,NA,1,47599884,-122299636,1444
"2015-03-19",NA,150000,NA,NA,3,1.75,1440,1954,NA,1,NA,1,47557468,-122362707,369
"2015-03-02",NA,450000,NA,NA,3,1,1090,1916,NA,2,NA,1,47697335,-122352282,692
"2015-03-25",NA,325000,NA,NA,1,1,625,1994,1994,3,NA,1,47637567,-122354314,434
"2015-01-15","2015-02-23",525000,467500,396720,3,1,1700,1918,NA,2,NA,1,47556824,-122276695,475
"2015-01-15","2015-02-25",645000,635000,661315,2,2,1267,1998,1998,1,NA,1,47636653,-122277523,1145
"2015-02-23",NA,550500,NA,569267,2,1,930,1909,1940,1,NA,1,47568870,-122408370,401
"2015-03-19",NA,488000,NA,NA,3,3.25,1310,2008,NA,3,NA,1,47674386,-122374032,719
"2015-01-29","2015-03-04",825000,930000,773216,3,2,2460,1925,NA,1,NA,1,47659301,-122337051,656
"2015-03-20",NA,899000,NA,NA,2,1.75,1630,1952,NA,1,NA,1,47571730,-122406860,770
"2015-03-11",NA,369000,NA,NA,1,1,795,2004,2004,4,NA,1,47672376,-122354474,642
"2015-01-16","2015-02-26",299999,299999,292739,3,3,1350,2007,NA,2,NA,1,47556350,-122362830,698
"2015-04-04",NA,450000,NA,NA,3,1.75,1250,1953,NA,1,NA,1,47680139,-122300771,241
"2015-04-03",NA,999000,NA,NA,5,1.75,2540,1948,NA,1,NA,1,47642424,-122406288,788
"2015-02-10",NA,NA,NA,505473,4,4,2000,2008,NA,3,NA,1,47702638,-122361189,146
"2015-04-02",NA,449000,NA,NA,2,2,1360,1925,2010,1,5,0,47672649,-122395921,443
"2015-03-04",NA,675000,NA,NA,4,1,1420,1928,NA,2,NA,1,47699584,-122317725,561
"2015-02-28",NA,550000,NA,537408,4,2.25,1930,1968,NA,1,NA,1,47701840,-122284400,328
"2015-01-09","2015-02-27",460000,450000,409695,2,2,1020,2008,NA,3,NA,1,47679979,-122347726,788
"2015-01-18","2015-02-10",375000,380000,357533,NA,NA,1470,2006,NA,3,NA,1,47714466,-122356063,586
"2015-04-01",NA,1175000,NA,NA,3,3,2730,1932,2008,2,NA,1,47638250,-122322086,667
"2015-03-03",NA,299950,NA,NA,3,1,1070,1971,NA,1,NA,1,47552874,-122305450,611
"2015-03-20",NA,525000,NA,NA,3,2,1560,1939,2004,1,8,1,47715763,-122285820,638
"2015-02-17",NA,548500,NA,449980,5,1,1740,1924,NA,2,NA,1,47605911,-122299627,272
"2015-03-17",NA,650000,NA,NA,3,2.5,1780,2008,NA,2,NA,1,47659590,-122355350,478
"2015-01-05","2015-02-27",284950,277500,291036,2,2,1380,2005,NA,3,NA,1,47727439,-122356824,1018
"2015-02-09","2015-02-27",1299900,1299000,578363,2,1,1190,1946,NA,1,NA,1,47663330,-122293502,2296
"2015-01-10","2015-01-29",539000,580000,620219,3,2,2260,1928,NA,2,NA,1,47677895,-122371115,457
"2015-03-24",NA,179900,NA,NA,2,1,813,1987,1987,4,NA,1,47723062,-122350094,182
"2015-04-06",NA,449500,NA,NA,4,2,1660,1920,2010,1,NA,1,47564362,-122365856,450
"2015-03-20",NA,499950,NA,NA,3,1.75,1190,1922,2012,1,NA,1,47557709,-122388095,352
"2015-01-20","2015-02-13",475000,527200,386952,2,1,1430,1929,NA,1,NA,1,47576757,-122307248,611
"2015-03-11",NA,350000,NA,NA,2,1,1250,1948,NA,1,NA,1,47728533,-122339400,643
"2015-02-05","2015-02-27",338500,334000,417083,1,1,670,1942,2011,1,NA,1,47562412,-122393864,1562
"2015-01-07","2015-01-27",639000,675000,683590,4,4,2140,2005,NA,3,NA,1,47673190,-122380500,439
"2015-03-04",NA,225900,NA,NA,4,2,1450,1977,NA,1,NA,1,47528157,-122283035,226
"2015-04-06",NA,NA,NA,NA,3,1,1410,1953,NA,1,NA,1,47677340,-122287399,230
"2015-04-03",NA,NA,NA,NA,2,2,7197,1980,1990,18,NA,1,47616026,-122349270,220
"2015-01-29",NA,NA,NA,275119,2,2,766,2001,2001,6,NA,1,47601651,-122327447,362
"2015-04-04",NA,425000,NA,NA,1,1.5,788,2006,2006,1,NA,1,47618471,-122353852,92
"2015-03-06",NA,579900,NA,NA,3,1.5,1670,1926,NA,2,NA,1,47685241,-122361923,275
"2015-02-17",NA,NA,NA,478471,1,1,871,2007,2007,1,NA,1,47613218,-122316415,478
"2015-04-01",NA,NA,NA,NA,4,1,1340,1902,NA,2,NA,1,47552432,-122274408,400
